Anio,Fecha,Codigo_Familia,Actividad_Economica,Provincia,Total_Inscripciones
2023,2026-03-03,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,56
2023,2026-06-06,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,63
2023,2026-04-04,C,INDUSTRIAS MANUFACTURERAS.,MANABI,122
2023,2026-01-01,F,CONSTRUCCIÓN.,MANABI,44
2023,2026-09-09,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,29
2023,2026-10-10,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,12
2023,2026-11-11,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,20
2023,2026-12-12,P,ENSEÑANZA.,MANABI,23
2023,2026-12-12,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,29
2023,2026-01-01,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,77
2023,2026-06-06,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,26
2023,2026-07-07,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,16
2023,2026-09-09,F,CONSTRUCCIÓN.,MANABI,36
2023,2026-10-10,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,9
2023,2026-07-07,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,8
2023,2026-10-10,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,379
2023,2026-03-03,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,11
2023,2026-04-04,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,6
2023,2026-03-03,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,2
2023,2026-07-07,F,CONSTRUCCIÓN.,MANABI,41
2023,2026-02-02,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,45
2023,2026-03-03,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,159
2023,2026-06-06,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,433
2023,2026-09-09,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,610
2023,2026-04-04,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,128
2023,2026-08-08,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,44
2023,2026-03-03,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,78
2023,2026-03-03,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,53
2023,2026-01-01,P,ENSEÑANZA.,MANABI,26
2023,2026-08-08,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,10
2023,2026-02-02,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,66
2023,2026-04-04,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,11
2023,2026-01-01,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,161
2023,2026-03-03,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,372
2023,2026-05-05,F,CONSTRUCCIÓN.,MANABI,47
2023,2026-07-07,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,33
2023,2026-03-03,K,ACTIVIDADES FINANCIERAS Y DE SEGUROS.,MANABI,2
2023,2026-09-09,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,53
2023,2026-11-11,L,ACTIVIDADES INMOBILIARIAS.,MANABI,18
2023,2026-12-12,C,INDUSTRIAS MANUFACTURERAS.,MANABI,56
2023,2026-06-06,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,11
2023,2026-11-11,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,2
2023,2026-08-08,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,9
2023,2026-09-09,C,INDUSTRIAS MANUFACTURERAS.,MANABI,104
2023,2026-02-02,C,INDUSTRIAS MANUFACTURERAS.,MANABI,124
2023,2026-02-02,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,7
2023,2026-08-08,C,INDUSTRIAS MANUFACTURERAS.,MANABI,105
2023,2026-05-05,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,395
2023,2026-09-09,P,ENSEÑANZA.,MANABI,30
2023,2026-04-04,F,CONSTRUCCIÓN.,MANABI,32
2023,2026-05-05,A,"AGRICULTURA, GANADERÍA,  SILVICULTURA Y PESCA.",MANABI,249
2023,2026-02-02,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,44
2023,2026-09-09,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,16
2023,2026-11-11,F,CONSTRUCCIÓN.,MANABI,39
2023,2026-12-12,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,273
2023,2026-03-03,P,ENSEÑANZA.,MANABI,34
2023,2026-05-05,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,43
2023,2026-03-03,L,ACTIVIDADES INMOBILIARIAS.,MANABI,21
2023,2026-08-08,L,ACTIVIDADES INMOBILIARIAS.,MANABI,21
2023,2026-04-04,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,709
2023,2026-03-03,C,INDUSTRIAS MANUFACTURERAS.,MANABI,142
2023,2026-09-09,M,"ACTIVIDADES PROFESIONALES, CIENTÍFICAS Y TÉCNICAS.",MANABI,117
2023,2026-08-08,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,47
2023,2026-09-09,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,374
2023,2026-12-12,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,4
2023,2026-02-02,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,585
2023,2026-04-04,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,364
2023,2026-09-09,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,42
2023,2026-06-06,F,CONSTRUCCIÓN.,MANABI,37
2023,2026-02-02,P,ENSEÑANZA.,MANABI,23
2023,2026-05-05,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,46
2023,2026-01-01,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,30
2023,2026-09-09,L,ACTIVIDADES INMOBILIARIAS.,MANABI,19
2023,2026-10-10,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,47
2023,2026-11-11,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,68
2023,2026-11-11,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,13
2023,2026-11-11,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,40
2023,2026-11-11,N,ACTIVIDADES DE SERVICIOS ADMINISTRATIVOS Y DE APOYO.,MANABI,39
2023,2026-12-12,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,22
2023,2026-03-03,R,"ARTES, ENTRETENIMIENTO Y RECREACIÓN.",MANABI,38
2023,2026-07-07,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,52
2023,2026-06-06,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,11
2023,2026-01-01,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,12
2023,2026-04-04,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,2
2023,2026-12-12,F,CONSTRUCCIÓN.,MANABI,27
2023,2026-07-07,L,ACTIVIDADES INMOBILIARIAS.,MANABI,11
2023,2026-05-05,L,ACTIVIDADES INMOBILIARIAS.,MANABI,15
2023,2026-05-05,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,84
2023,2026-06-06,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,703
2023,2026-03-03,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,134
2023,2026-01-01,S,OTRAS ACTIVIDADES DE SERVICIOS.,MANABI,591
2023,2026-01-01,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,702
2023,2026-04-04,P,ENSEÑANZA.,MANABI,57
2023,2026-08-08,I,ACTIVIDADES DE ALOJAMIENTO Y DE SERVICIO DE COMIDAS.,MANABI,116
2023,2026-11-11,G,COMERCIO AL POR MAYOR Y AL POR MENOR; REPARACIÓN DE VEHÍCULOS AUTOMOTORES Y MOTOCICLETAS.,MANABI,528
2023,2026-10-10,H,TRANSPORTE Y ALMACENAMIENTO.,MANABI,52
2023,2026-06-06,C,INDUSTRIAS MANUFACTURERAS.,MANABI,125
2023,2026-08-08,P,ENSEÑANZA.,MANABI,60
2023,2026-04-04,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,79
2023,2026-12-12,Q,ACTIVIDADES DE ATENCIÓN DE LA SALUD HUMANA Y DE ASISTENCIA SOCIAL.,MANABI,52
2023,2026-12-12,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,13
2023,2026-10-10,F,CONSTRUCCIÓN.,MANABI,49
2023,2026-05-05,J,INFORMACIÓN Y COMUNICACIÓN.,MANABI,16
2023,2026-02-02,L,ACTIVIDADES INMOBILIARIAS.,MANABI,10
2023,2026-07-07,D,"SUMINISTRO DE ELECTRICIDAD, GAS, VAPOR Y AIRE ACONDICIONADO.",MANABI,2
2023,2026-09-09,E,"DISTRIBUCIÓN DE AGUA; ALCANTARILLADO, GESTIÓN DE DESECHOS Y ACTIVIDADES DE SANEAMIENTO.",MANABI,2
2023,2026-11-11,T,ACTIVIDADES DE LOS HOGARES COMO EMPLEADORES; ACTIVIDADES NO DIFERENCIADAS DE LOS HOGARES COMO PRODUCTORES DE BIENES Y SERVICIOS PARA USO PROPIO.,MANABI,6
